departamento,municipio,edad,sexo,fecha_deceso,fecha_registro,decesos
chuquisaca,mojocoya,>= 60,M,2022-01-01,2022-02-03,1
chuquisaca,mojocoya,>= 60,M,2022-02-01,2022-03-05,1
chuquisaca,monteagudo,20-39,F,2021-11-01,2021-12-07,1
chuquisaca,monteagudo,20-39,M,2021-01-01,2021-01-27,1
chuquisaca,monteagudo,20-39,M,2021-06-01,2021-06-16,1
chuquisaca,monteagudo,40-49,F,2021-02-01,2021-02-22,1
chuquisaca,monteagudo,40-49,F,2021-06-01,2021-11-23,1
chuquisaca,monteagudo,40-49,M,2020-12-01,2020-12-28,1
chuquisaca,monteagudo,40-49,M,2021-02-01,2021-02-09,1
chuquisaca,monteagudo,40-49,M,2021-05-01,2021-06-08,1
chuquisaca,monteagudo,40-49,M,2021-08-01,2021-08-19,1
chuquisaca,monteagudo,50-59,F,2020-12-01,2021-01-11,1
chuquisaca,monteagudo,50-59,F,2021-01-01,2021-01-05,1
chuquisaca,monteagudo,50-59,F,2021-01-01,2021-01-11,-1
chuquisaca,monteagudo,50-59,F,2021-02-01,2021-02-17,1
chuquisaca,monteagudo,50-59,F,2021-02-01,2021-05-04,-1
chuquisaca,monteagudo,50-59,F,2021-02-01,2021-11-23,1
chuquisaca,monteagudo,50-59,F,2022-01-01,2022-02-03,2
chuquisaca,monteagudo,50-59,M,2021-01-01,2021-01-27,1
chuquisaca,monteagudo,50-59,M,2021-05-01,2021-05-17,1
chuquisaca,monteagudo,50-59,M,2021-05-01,2021-05-24,2
chuquisaca,monteagudo,50-59,M,2021-06-01,2021-06-06,1
chuquisaca,monteagudo,>= 60,F,2020-10-01,2020-12-28,1
chuquisaca,monteagudo,>= 60,F,2021-01-01,2021-01-27,1
chuquisaca,monteagudo,>= 60,F,2021-02-01,2021-02-22,1
chuquisaca,monteagudo,>= 60,F,2021-05-01,2021-05-24,1
chuquisaca,monteagudo,>= 60,F,2021-07-01,2021-07-06,1
chuquisaca,monteagudo,>= 60,F,2021-12-01,2021-12-14,1
chuquisaca,monteagudo,>= 60,F,2021-12-01,2021-12-24,1
chuquisaca,monteagudo,>= 60,F,2022-01-01,2022-01-17,1
chuquisaca,monteagudo,>= 60,F,2022-01-01,2022-02-02,1
chuquisaca,monteagudo,>= 60,M,2020-10-01,2020-12-28,1
chuquisaca,monteagudo,>= 60,M,2020-11-01,2020-12-28,1
chuquisaca,monteagudo,>= 60,M,2021-01-01,2021-01-27,1
chuquisaca,monteagudo,>= 60,M,2021-03-01,2021-03-25,1
chuquisaca,monteagudo,>= 60,M,2021-04-01,2021-04-29,1
chuquisaca,monteagudo,>= 60,M,2021-05-01,2021-05-24,3
chuquisaca,monteagudo,>= 60,M,2021-06-01,2021-06-06,1
chuquisaca,monteagudo,>= 60,M,2021-06-01,2021-06-08,1
chuquisaca,monteagudo,>= 60,M,2021-06-01,2021-06-16,2
chuquisaca,monteagudo,>= 60,M,2021-06-01,2021-07-06,1
chuquisaca,monteagudo,>= 60,M,2021-07-01,2021-07-06,1
chuquisaca,monteagudo,>= 60,M,2021-07-01,2021-08-03,1
chuquisaca,monteagudo,>= 60,M,2021-10-01,2021-11-09,2
chuquisaca,monteagudo,>= 60,M,2021-12-01,2022-01-07,2
chuquisaca,monteagudo,>= 60,M,2022-02-01,2022-02-21,1
chuquisaca,monteagudo,>= 60,M,2022-02-01,2022-03-17,1
chuquisaca,padilla,>= 60,F,2021-01-01,2021-01-29,1
chuquisaca,padilla,>= 60,F,2021-05-01,2021-05-20,1
chuquisaca,padilla,>= 60,F,2021-06-01,2021-12-27,1
chuquisaca,padilla,>= 60,F,2022-01-01,2022-01-18,1
chuquisaca,padilla,>= 60,M,2021-01-01,2021-02-04,2
chuquisaca,padilla,>= 60,M,2021-08-01,2021-11-23,1
chuquisaca,poroma,50-59,M,2021-06-01,2021-07-07,1
chuquisaca,presto,>= 60,F,2021-06-01,2021-06-25,1
chuquisaca,presto,>= 60,F,2022-01-01,2022-02-03,1
chuquisaca,presto,>= 60,M,2021-07-01,2021-08-04,1
chuquisaca,san lucas,>= 60,F,2020-08-01,2020-12-28,1
chuquisaca,san lucas,>= 60,F,2020-09-01,2020-12-28,2
chuquisaca,san lucas,>= 60,F,2021-07-01,2021-07-30,1
chuquisaca,san lucas,>= 60,F,2022-03-01,2022-03-30,1
chuquisaca,san lucas,>= 60,M,2020-07-01,2020-12-28,2
chuquisaca,san lucas,>= 60,M,2020-07-01,2021-01-11,2
chuquisaca,san lucas,>= 60,M,2020-08-01,2020-12-28,4
chuquisaca,san lucas,>= 60,M,2020-09-01,2020-12-28,2
chuquisaca,san lucas,>= 60,M,2020-09-01,2021-01-11,-1
chuquisaca,san lucas,>= 60,M,2020-10-01,2020-12-28,1
chuquisaca,san lucas,>= 60,M,2020-10-01,2021-01-11,-1
chuquisaca,san lucas,>= 60,M,2021-08-01,2021-09-02,1
chuquisaca,san lucas,>= 60,M,2022-01-01,2022-02-03,1
chuquisaca,san lucas,>= 60,M,2022-02-01,2022-03-02,1
chuquisaca,sopachuy,>= 60,F,2020-09-01,2021-01-11,1
chuquisaca,sopachuy,>= 60,F,2020-11-01,2020-12-28,1
chuquisaca,sopachuy,>= 60,F,2020-11-01,2021-01-11,-1
chuquisaca,sopachuy,>= 60,F,2021-12-01,2022-01-10,1
chuquisaca,sopachuy,>= 60,M,2021-06-01,2021-07-28,1
chuquisaca,sucre,0-19,F,2020-11-01,2021-01-11,1
chuquisaca,sucre,0-19,F,2020-12-01,2020-12-28,1
chuquisaca,sucre,0-19,F,2020-12-01,2021-01-11,-1
chuquisaca,sucre,0-19,F,2021-04-01,2021-07-01,1
chuquisaca,sucre,0-19,F,2021-05-01,2021-07-03,1
chuquisaca,sucre,0-19,F,2021-08-01,2021-09-27,1
chuquisaca,sucre,0-19,F,2021-12-01,2021-12-07,1
chuquisaca,sucre,0-19,F,2022-01-01,2022-01-20,1
chuquisaca,sucre,0-19,M,2020-07-01,2021-01-11,1
chuquisaca,sucre,0-19,M,2020-08-01,2020-12-28,2
chuquisaca,sucre,0-19,M,2020-08-01,2021-01-11,1
chuquisaca,sucre,0-19,M,2020-09-01,2020-12-28,1
chuquisaca,sucre,0-19,M,2020-10-01,2020-12-28,2
chuquisaca,sucre,0-19,M,2020-10-01,2021-01-11,-1
chuquisaca,sucre,0-19,M,2020-11-01,2020-12-28,1
chuquisaca,sucre,0-19,M,2020-11-01,2021-01-11,-1
chuquisaca,sucre,0-19,M,2021-01-01,2021-01-25,1
chuquisaca,sucre,0-19,M,2021-02-01,2021-03-07,1
chuquisaca,sucre,0-19,M,2021-06-01,2021-09-09,1
chuquisaca,sucre,0-19,M,2021-12-01,2022-04-13,1
chuquisaca,sucre,0-19,M,2021-12-01,2022-04-23,-1
chuquisaca,sucre,20-39,F,2020-05-01,2020-12-28,1
chuquisaca,sucre,20-39,F,2020-08-01,2020-12-28,1
chuquisaca,sucre,20-39,F,2020-08-01,2021-01-11,1
chuquisaca,sucre,20-39,F,2020-09-01,2020-12-28,2
chuquisaca,sucre,20-39,F,2020-09-01,2021-01-11,-1
chuquisaca,sucre,20-39,F,2021-04-01,2021-04-20,1
chuquisaca,sucre,20-39,F,2021-05-01,2021-08-26,1
chuquisaca,sucre,20-39,F,2021-11-01,2021-11-26,1
chuquisaca,sucre,20-39,F,2022-01-01,2022-02-16,1
chuquisaca,sucre,20-39,F,2022-02-01,2022-02-16,1
chuquisaca,sucre,20-39,M,2020-06-01,2020-12-28,2
chuquisaca,sucre,20-39,M,2020-06-01,2021-01-11,1
chuquisaca,sucre,20-39,M,2020-07-01,2021-01-11,1
chuquisaca,sucre,20-39,M,2020-08-01,2020-12-28,1
chuquisaca,sucre,20-39,M,2020-10-01,2020-12-28,2
chuquisaca,sucre,20-39,M,2020-10-01,2021-01-11,-2
chuquisaca,sucre,20-39,M,2020-12-01,2020-12-28,1
chuquisaca,sucre,20-39,M,2020-12-01,2021-06-30,1
chuquisaca,sucre,20-39,M,2021-01-01,2021-06-29,1
chuquisaca,sucre,20-39,M,2021-04-01,2021-06-18,1
chuquisaca,sucre,20-39,M,2021-06-01,2021-07-08,1
chuquisaca,sucre,20-39,M,2021-06-01,2021-08-26,1
chuquisaca,sucre,20-39,M,2021-06-01,2021-08-27,1
chuquisaca,sucre,20-39,M,2021-06-01,2021-09-09,1
chuquisaca,sucre,20-39,M,2021-07-01,2021-09-15,3
chuquisaca,sucre,20-39,M,2021-07-01,2021-11-23,1
chuquisaca,sucre,20-39,M,2021-11-01,2022-04-11,1
chuquisaca,sucre,20-39,M,2021-11-01,2022-04-23,-1
chuquisaca,sucre,40-49,F,2020-09-01,2020-12-28,1
chuquisaca,sucre,40-49,F,2020-10-01,2020-12-28,1
chuquisaca,sucre,40-49,F,2021-01-01,2021-03-02,1
chuquisaca,sucre,40-49,F,2021-01-01,2021-06-29,1
chuquisaca,sucre,40-49,F,2021-02-01,2021-03-15,1
chuquisaca,sucre,40-49,F,2021-04-01,2021-06-18,1
chuquisaca,sucre,40-49,F,2021-04-01,2021-06-22,1
chuquisaca,sucre,40-49,F,2021-05-01,2021-07-08,1
chuquisaca,sucre,40-49,F,2021-05-01,2021-08-24,1
chuquisaca,sucre,40-49,F,2021-05-01,2021-08-26,1
chuquisaca,sucre,40-49,F,2021-05-01,2021-11-09,1
chuquisaca,sucre,40-49,F,2021-08-01,2021-09-27,1
chuquisaca,sucre,40-49,F,2021-12-01,2021-12-17,1
chuquisaca,sucre,40-49,F,2022-02-01,2022-02-10,1
chuquisaca,sucre,40-49,M,2020-05-01,2021-01-11,1
chuquisaca,sucre,40-49,M,2020-06-01,2020-12-28,3
chuquisaca,sucre,40-49,M,2020-06-01,2021-01-11,-1
chuquisaca,sucre,40-49,M,2020-07-01,2020-12-28,1
chuquisaca,sucre,40-49,M,2020-07-01,2021-01-11,1
chuquisaca,sucre,40-49,M,2020-08-01,2020-12-28,1
chuquisaca,sucre,40-49,M,2020-08-01,2021-01-11,-1
chuquisaca,sucre,40-49,M,2020-09-01,2021-01-11,3
chuquisaca,sucre,40-49,M,2020-10-01,2020-12-28,3
chuquisaca,sucre,40-49,M,2020-10-01,2021-01-11,-3
chuquisaca,sucre,40-49,M,2020-11-01,2020-12-28,1
chuquisaca,sucre,40-49,M,2020-12-01,2021-01-17,1
chuquisaca,sucre,40-49,M,2021-02-01,2022-06-23,1
chuquisaca,sucre,40-49,M,2021-04-01,2021-04-12,1
chuquisaca,sucre,40-49,M,2021-05-01,2021-07-14,1
chuquisaca,sucre,40-49,M,2021-05-01,2021-08-26,2
chuquisaca,sucre,40-49,M,2021-06-01,2021-07-08,1
chuquisaca,sucre,40-49,M,2021-06-01,2021-08-26,1
chuquisaca,sucre,40-49,M,2021-06-01,2021-08-27,1
chuquisaca,sucre,40-49,M,2021-06-01,2021-09-07,1
chuquisaca,sucre,40-49,M,2021-06-01,2021-09-08,1
chuquisaca,sucre,40-49,M,2021-06-01,2021-09-09,1
chuquisaca,sucre,40-49,M,2021-06-01,2021-09-10,1
chuquisaca,sucre,40-49,M,2021-07-01,2021-09-14,1
chuquisaca,sucre,40-49,M,2021-07-01,2021-09-15,3
chuquisaca,sucre,40-49,M,2021-07-01,2021-09-22,3
chuquisaca,sucre,40-49,M,2021-07-01,2021-11-09,1
chuquisaca,sucre,40-49,M,2021-09-01,2021-10-05,1
chuquisaca,sucre,40-49,M,2021-10-01,2021-11-23,1
chuquisaca,sucre,40-49,M,2021-11-01,2021-11-22,1
chuquisaca,sucre,40-49,M,2021-11-01,2021-11-25,1
chuquisaca,sucre,50-59,F,2020-07-01,2021-01-11,2
chuquisaca,sucre,50-59,F,2020-08-01,2020-12-28,4
chuquisaca,sucre,50-59,F,2020-08-01,2021-01-11,-1
chuquisaca,sucre,50-59,F,2020-10-01,2020-12-28,1
chuquisaca,sucre,50-59,F,2020-11-01,2020-12-28,1
chuquisaca,sucre,50-59,F,2020-11-01,2021-01-11,-1
chuquisaca,sucre,50-59,F,2021-01-01,2021-03-02,4
chuquisaca,sucre,50-59,F,2021-03-01,2021-06-17,1
chuquisaca,sucre,50-59,F,2021-04-01,2021-06-29,1
chuquisaca,sucre,50-59,F,2021-05-01,2021-08-19,1
chuquisaca,sucre,50-59,F,2021-05-01,2021-08-20,1
chuquisaca,sucre,50-59,F,2021-05-01,2021-08-26,3
chuquisaca,sucre,50-59,F,2021-06-01,2021-08-27,1
chuquisaca,sucre,50-59,F,2021-06-01,2021-09-09,1
chuquisaca,sucre,50-59,F,2021-07-01,2021-09-15,1
chuquisaca,sucre,50-59,F,2021-07-01,2021-09-22,1
chuquisaca,sucre,50-59,F,2021-10-01,2021-10-28,1
chuquisaca,sucre,50-59,F,2021-11-01,2021-11-09,1
chuquisaca,sucre,50-59,F,2021-12-01,2022-01-04,1
chuquisaca,sucre,50-59,F,2021-12-01,2022-04-14,1
chuquisaca,sucre,50-59,F,2021-12-01,2022-04-23,-1
chuquisaca,sucre,50-59,F,2022-01-01,2022-01-23,1
chuquisaca,sucre,50-59,M,2020-06-01,2021-01-11,3
chuquisaca,sucre,50-59,M,2020-07-01,2020-12-28,3
chuquisaca,sucre,50-59,M,2020-07-01,2021-01-11,2
chuquisaca,sucre,50-59,M,2020-08-01,2020-12-28,9
chuquisaca,sucre,50-59,M,2020-08-01,2021-01-11,1
chuquisaca,sucre,50-59,M,2020-09-01,2020-12-28,3
chuquisaca,sucre,50-59,M,2020-09-01,2021-01-11,-1
chuquisaca,sucre,50-59,M,2020-10-01,2020-12-28,5
chuquisaca,sucre,50-59,M,2020-10-01,2021-01-11,-4
chuquisaca,sucre,50-59,M,2020-11-01,2020-12-28,1
chuquisaca,sucre,50-59,M,2020-11-01,2021-01-11,-1
chuquisaca,sucre,50-59,M,2021-01-01,2021-02-14,2
chuquisaca,sucre,50-59,M,2021-01-01,2021-02-24,1
chuquisaca,sucre,50-59,M,2021-01-01,2021-03-02,4
chuquisaca,sucre,50-59,M,2021-01-01,2021-03-03,1
chuquisaca,sucre,50-59,M,2021-01-01,2021-06-29,1
chuquisaca,sucre,50-59,M,2021-03-01,2021-06-17,1
chuquisaca,sucre,50-59,M,2021-04-01,2021-07-01,1
chuquisaca,sucre,50-59,M,2021-05-01,2021-07-03,1
chuquisaca,sucre,50-59,M,2021-05-01,2021-08-24,1
chuquisaca,sucre,50-59,M,2021-05-01,2021-08-26,2
chuquisaca,sucre,50-59,M,2021-06-01,2021-07-08,2
chuquisaca,sucre,50-59,M,2021-06-01,2021-08-26,2
chuquisaca,sucre,50-59,M,2021-06-01,2021-08-27,2
chuquisaca,sucre,50-59,M,2021-06-01,2021-09-08,1
chuquisaca,sucre,50-59,M,2021-06-01,2021-09-10,2
chuquisaca,sucre,50-59,M,2021-07-01,2021-07-27,1
chuquisaca,sucre,50-59,M,2021-07-01,2021-09-15,1
chuquisaca,sucre,50-59,M,2021-07-01,2021-11-23,1
chuquisaca,sucre,50-59,M,2021-09-01,2021-09-28,1
chuquisaca,sucre,50-59,M,2021-09-01,2021-10-05,1
chuquisaca,sucre,50-59,M,2021-12-01,2021-12-07,1
chuquisaca,sucre,50-59,M,2021-12-01,2022-01-03,1
chuquisaca,sucre,50-59,M,2021-12-01,2022-04-09,1
chuquisaca,sucre,50-59,M,2021-12-01,2022-04-23,-1
chuquisaca,sucre,>= 60,F,2020-05-01,2020-12-28,1
chuquisaca,sucre,>= 60,F,2020-06-01,2021-01-11,3
chuquisaca,sucre,>= 60,F,2020-07-01,2020-12-28,3
chuquisaca,sucre,>= 60,F,2020-07-01,2021-01-11,6
chuquisaca,sucre,>= 60,F,2020-08-01,2020-12-28,22
chuquisaca,sucre,>= 60,F,2020-08-01,2021-01-11,-3
chuquisaca,sucre,>= 60,F,2020-08-01,2021-08-10,1
chuquisaca,sucre,>= 60,F,2020-09-01,2020-12-28,4
chuquisaca,sucre,>= 60,F,2020-09-01,2021-01-11,1
chuquisaca,sucre,>= 60,F,2020-10-01,2020-12-28,6
chuquisaca,sucre,>= 60,F,2020-10-01,2021-01-11,-5
chuquisaca,sucre,>= 60,F,2020-11-01,2020-12-28,1
chuquisaca,sucre,>= 60,F,2020-12-01,2020-12-28,2
chuquisaca,sucre,>= 60,F,2020-12-01,2021-01-11,-2
chuquisaca,sucre,>= 60,F,2021-01-01,2021-01-29,1
chuquisaca,sucre,>= 60,F,2021-01-01,2021-02-11,1
chuquisaca,sucre,>= 60,F,2021-01-01,2021-02-24,1
chuquisaca,sucre,>= 60,F,2021-01-01,2021-03-02,3
chuquisaca,sucre,>= 60,F,2021-01-01,2021-03-03,1
chuquisaca,sucre,>= 60,F,2021-01-01,2021-06-29,1
chuquisaca,sucre,>= 60,F,2021-01-01,2021-07-07,1
chuquisaca,sucre,>= 60,F,2021-01-01,2021-07-08,1
chuquisaca,sucre,>= 60,F,2021-02-01,2021-02-15,2
chuquisaca,sucre,>= 60,F,2021-02-01,2021-02-17,1
chuquisaca,sucre,>= 60,F,2021-02-01,2021-03-07,2
chuquisaca,sucre,>= 60,F,2021-02-01,2021-03-09,1
chuquisaca,sucre,>= 60,F,2021-02-01,2021-03-11,1
chuquisaca,sucre,>= 60,F,2021-02-01,2021-03-15,2
chuquisaca,sucre,>= 60,F,2021-02-01,2021-06-24,1
chuquisaca,sucre,>= 60,F,2021-03-01,2021-04-24,1
chuquisaca,sucre,>= 60,F,2021-03-01,2021-05-13,2
chuquisaca,sucre,>= 60,F,2021-03-01,2021-05-20,1
chuquisaca,sucre,>= 60,F,2021-03-01,2021-05-26,1
chuquisaca,sucre,>= 60,F,2021-03-01,2021-06-17,2
chuquisaca,sucre,>= 60,F,2021-04-01,2021-06-30,1
chuquisaca,sucre,>= 60,F,2021-05-01,2021-07-08,4
chuquisaca,sucre,>= 60,F,2021-05-01,2021-07-26,1
chuquisaca,sucre,>= 60,F,2021-05-01,2021-08-10,1
chuquisaca,sucre,>= 60,F,2021-05-01,2021-08-19,1
chuquisaca,sucre,>= 60,F,2021-05-01,2021-08-24,2
chuquisaca,sucre,>= 60,F,2021-06-01,2021-07-08,3
chuquisaca,sucre,>= 60,F,2021-06-01,2021-07-10,1
chuquisaca,sucre,>= 60,F,2021-06-01,2021-07-14,1
chuquisaca,sucre,>= 60,F,2021-06-01,2021-07-16,1
chuquisaca,sucre,>= 60,F,2021-06-01,2021-08-27,1
chuquisaca,sucre,>= 60,F,2021-06-01,2021-09-07,1
chuquisaca,sucre,>= 60,F,2021-06-01,2021-09-08,2
chuquisaca,sucre,>= 60,F,2021-06-01,2021-09-09,1
chuquisaca,sucre,>= 60,F,2021-06-01,2021-11-09,1
chuquisaca,sucre,>= 60,F,2021-06-01,2022-03-27,1
chuquisaca,sucre,>= 60,F,2021-07-01,2021-07-08,1
chuquisaca,sucre,>= 60,F,2021-07-01,2021-07-15,1
chuquisaca,sucre,>= 60,F,2021-07-01,2021-09-14,1
chuquisaca,sucre,>= 60,F,2021-07-01,2021-09-15,1
chuquisaca,sucre,>= 60,F,2021-07-01,2021-09-22,1
chuquisaca,sucre,>= 60,F,2021-08-01,2021-09-24,2
chuquisaca,sucre,>= 60,F,2021-08-01,2021-09-30,1
chuquisaca,sucre,>= 60,F,2021-08-01,2021-10-03,1
chuquisaca,sucre,>= 60,F,2021-12-01,2022-01-03,1
chuquisaca,sucre,>= 60,F,2022-02-01,2022-02-09,1
chuquisaca,sucre,>= 60,F,2022-02-01,2022-02-12,1
chuquisaca,sucre,>= 60,M,2020-04-01,2021-01-11,1
chuquisaca,sucre,>= 60,M,2020-05-01,2020-12-28,2
chuquisaca,sucre,>= 60,M,2020-05-01,2021-01-11,-1
chuquisaca,sucre,>= 60,M,2020-06-01,2020-12-28,2
chuquisaca,sucre,>= 60,M,2020-06-01,2021-01-11,4
chuquisaca,sucre,>= 60,M,2020-07-01,2020-12-28,6
chuquisaca,sucre,>= 60,M,2020-07-01,2021-01-11,7
chuquisaca,sucre,>= 60,M,2020-07-01,2021-08-05,1
chuquisaca,sucre,>= 60,M,2020-08-01,2020-12-28,29
chuquisaca,sucre,>= 60,M,2020-08-01,2021-01-11,2
chuquisaca,sucre,>= 60,M,2020-08-01,2021-08-10,1
chuquisaca,sucre,>= 60,M,2020-09-01,2020-12-28,5
chuquisaca,sucre,>= 60,M,2020-09-01,2021-01-11,3
chuquisaca,sucre,>= 60,M,2020-10-01,2020-12-28,19
chuquisaca,sucre,>= 60,M,2020-10-01,2021-01-11,-15
chuquisaca,sucre,>= 60,M,2020-10-01,2021-07-08,1
chuquisaca,sucre,>= 60,M,2020-11-01,2020-12-28,1
chuquisaca,sucre,>= 60,M,2020-11-01,2021-01-11,-1
chuquisaca,sucre,>= 60,M,2021-01-01,2021-01-26,1
chuquisaca,sucre,>= 60,M,2021-01-01,2021-02-09,1
chuquisaca,sucre,>= 60,M,2021-01-01,2021-02-11,1
chuquisaca,sucre,>= 60,M,2021-01-01,2021-02-24,2
chuquisaca,sucre,>= 60,M,2021-01-01,2021-03-02,4
chuquisaca,sucre,>= 60,M,2021-01-01,2021-03-03,3
chuquisaca,sucre,>= 60,M,2021-01-01,2021-06-30,3
chuquisaca,sucre,>= 60,M,2021-02-01,2021-02-19,1
chuquisaca,sucre,>= 60,M,2021-02-01,2021-03-07,2
chuquisaca,sucre,>= 60,M,2021-02-01,2021-03-09,5
chuquisaca,sucre,>= 60,M,2021-02-01,2021-03-15,1
chuquisaca,sucre,>= 60,M,2021-02-01,2021-11-23,1
chuquisaca,sucre,>= 60,M,2021-03-01,2021-05-20,1
chuquisaca,sucre,>= 60,M,2021-03-01,2021-05-21,1
chuquisaca,sucre,>= 60,M,2021-03-01,2021-05-26,1
chuquisaca,sucre,>= 60,M,2021-03-01,2021-06-17,1
chuquisaca,sucre,>= 60,M,2021-04-01,2021-04-20,1
chuquisaca,sucre,>= 60,M,2021-04-01,2021-04-22,1
chuquisaca,sucre,>= 60,M,2021-04-01,2021-05-04,-1
chuquisaca,sucre,>= 60,M,2021-04-01,2021-06-18,3
chuquisaca,sucre,>= 60,M,2021-04-01,2021-06-23,1
chuquisaca,sucre,>= 60,M,2021-04-01,2021-06-28,1
chuquisaca,sucre,>= 60,M,2021-04-01,2021-06-30,2
chuquisaca,sucre,>= 60,M,2021-04-01,2021-07-01,1
chuquisaca,sucre,>= 60,M,2021-04-01,2021-11-23,1
chuquisaca,sucre,>= 60,M,2021-04-01,2022-06-23,1
chuquisaca,sucre,>= 60,M,2021-05-01,2021-05-12,1
chuquisaca,sucre,>= 60,M,2021-05-01,2021-07-08,4
chuquisaca,sucre,>= 60,M,2021-05-01,2021-07-26,1
chuquisaca,sucre,>= 60,M,2021-05-01,2021-07-30,1
chuquisaca,sucre,>= 60,M,2021-05-01,2021-08-10,1
chuquisaca,sucre,>= 60,M,2021-05-01,2021-08-11,2
chuquisaca,sucre,>= 60,M,2021-05-01,2021-08-19,3
chuquisaca,sucre,>= 60,M,2021-05-01,2021-08-24,1
chuquisaca,sucre,>= 60,M,2021-05-01,2021-08-26,1
chuquisaca,sucre,>= 60,M,2021-05-01,2021-11-09,1
chuquisaca,sucre,>= 60,M,2021-05-01,2021-12-24,2
chuquisaca,sucre,>= 60,M,2021-06-01,2021-06-24,1
chuquisaca,sucre,>= 60,M,2021-06-01,2021-07-06,1
chuquisaca,sucre,>= 60,M,2021-06-01,2021-07-08,7
chuquisaca,sucre,>= 60,M,2021-06-01,2021-08-26,1
chuquisaca,sucre,>= 60,M,2021-06-01,2021-08-27,1
chuquisaca,sucre,>= 60,M,2021-06-01,2021-09-07,2
chuquisaca,sucre,>= 60,M,2021-06-01,2021-09-08,2
chuquisaca,sucre,>= 60,M,2021-06-01,2021-09-09,4
chuquisaca,sucre,>= 60,M,2021-06-01,2021-09-10,2
chuquisaca,sucre,>= 60,M,2021-07-01,2021-07-08,1
chuquisaca,sucre,>= 60,M,2021-07-01,2021-07-10,4
chuquisaca,sucre,>= 60,M,2021-07-01,2021-07-14,1
chuquisaca,sucre,>= 60,M,2021-07-01,2021-08-03,1
chuquisaca,sucre,>= 60,M,2021-07-01,2021-09-15,2
chuquisaca,sucre,>= 60,M,2021-07-01,2021-09-22,1
chuquisaca,sucre,>= 60,M,2021-07-01,2022-07-08,2
chuquisaca,sucre,>= 60,M,2021-08-01,2021-08-02,1
chuquisaca,sucre,>= 60,M,2021-08-01,2021-09-24,2
chuquisaca,sucre,>= 60,M,2021-08-01,2021-09-27,1
chuquisaca,sucre,>= 60,M,2021-08-01,2022-07-08,1
chuquisaca,sucre,>= 60,M,2022-01-01,2022-01-10,1
chuquisaca,sucre,>= 60,M,2022-01-01,2022-01-17,1
chuquisaca,sucre,>= 60,M,2022-01-01,2022-01-25,1
chuquisaca,sucre,>= 60,M,2022-01-01,2022-01-26,1
chuquisaca,sucre,>= 60,M,2022-01-01,2022-01-28,1
chuquisaca,sucre,>= 60,M,2022-01-01,2022-02-16,2
chuquisaca,sucre,>= 60,M,2022-02-01,2022-02-04,1
chuquisaca,sucre,>= 60,M,2022-02-01,2022-02-16,1
chuquisaca,tarabuco,50-59,F,2021-11-01,2021-12-01,1
chuquisaca,tarabuco,>= 60,F,2021-07-01,2021-08-04,1
chuquisaca,tarabuco,>= 60,F,2021-08-01,2021-09-02,1
chuquisaca,tarabuco,>= 60,M,2021-02-01,2021-03-04,2
chuquisaca,tarabuco,>= 60,M,2021-06-01,2021-07-04,1
chuquisaca,tarabuco,>= 60,M,2021-08-01,2021-09-02,1
chuquisaca,tarabuco,>= 60,M,2021-09-01,2021-10-03,1
chuquisaca,tarvita,50-59,F,2021-02-01,2021-09-20,1
chuquisaca,tomina,>= 60,F,2022-02-01,2022-02-04,1
chuquisaca,tomina,>= 60,M,2022-01-01,2022-02-04,1
chuquisaca,villa charcas,20-39,F,2020-10-01,2021-01-11,1
chuquisaca,villa charcas,20-39,F,2020-11-01,2020-12-28,1
chuquisaca,villa charcas,20-39,F,2020-11-01,2021-01-11,-1
chuquisaca,villa charcas,40-49,M,2020-10-01,2021-01-11,1
chuquisaca,villa charcas,40-49,M,2020-11-01,2020-12-28,1
chuquisaca,villa charcas,40-49,M,2020-11-01,2021-01-11,-1
chuquisaca,villa charcas,>= 60,M,2021-05-01,2021-07-02,1
chuquisaca,villa charcas,>= 60,M,2022-02-01,2022-03-03,1
chuquisaca,villa serrano,50-59,M,2021-06-01,2021-06-17,1
chuquisaca,villa serrano,>= 60,F,2021-06-01,2021-07-01,1
chuquisaca,villa vaca guzman (muyupampa),>= 60,F,2021-05-01,2021-06-16,1
chuquisaca,villa vaca guzman (muyupampa),>= 60,M,2020-10-01,2021-05-13,1
chuquisaca,villa vaca guzman (muyupampa),>= 60,M,2021-02-01,2021-03-23,1
chuquisaca,yamparaez,>= 60,F,2022-01-01,2022-02-04,1
chuquisaca,yamparaez,>= 60,M,2021-06-01,2021-06-29,1
chuquisaca,yamparaez,>= 60,M,2022-02-01,2022-02-26,1
chuquisaca,yotala,40-49,F,2021-06-01,2021-07-04,1
chuquisaca,yotala,>= 60,F,2020-08-01,2020-12-28,1
chuquisaca,yotala,>= 60,F,2021-01-01,2021-02-02,1
chuquisaca,zudanez,50-59,F,2021-05-01,2021-06-04,1
chuquisaca,zudanez,>= 60,F,2021-06-01,2021-07-02,1
chuquisaca,zudanez,>= 60,F,2021-07-01,2021-08-04,2
chuquisaca,zudanez,>= 60,F,2021-08-01,2021-09-02,1
chuquisaca,zudanez,>= 60,F,2021-11-01,2021-11-18,1
chuquisaca,zudanez,>= 60,F,2021-11-01,2021-11-20,1
chuquisaca,zudanez,>= 60,F,2022-01-01,2022-01-25,1
cochabamba,aiquile,40-49,M,2021-06-01,2021-06-24,1
cochabamba,aiquile,50-59,F,2020-08-01,2020-12-28,2
